ID2005,WTR USED NET FOR EMAIL 2005, WTR USED NET FOR SCHOOL 2005, WTR USED NET TO SHOP 2005,WTR USED NET FOR GAMES 2005,HOW OFN WRY ABT MONEY 2005,HOW OFN WRY ABT FUTURE JOB 2005,HOW OFN FEEL DISCOURAGED 2005,LIKELIHOOD OF DIVORCE 2005,AVG HRS/WK WORKED 2005,HOW OFN MSCLBLD 2005,NMBR OF HRS OF SLP IN 24HR 2005,FREQ OF SNCK INSTD OF MEAL 2005,HOW OFN HAVE DRINKS 2005,ID2007,WTR USED NET FOR EMAIL 2007,WTR USED NET FOR SCHOOL 2007,WTR USED NET TO SHOP 2007,WTR USED NET FOR GAMES 2007,HOW OFN WRY ABT MONEY 2007,HOW OFN WRY ABT FUTURE JOB 2007,HOW OFN FEEL DISCOURAGED 2007,LIKELIHOOD OF DIVORCE 2007,AVG HRS/WK WORKED 2007,HOW OFN MSCLBLD 2007,NMBR OF HRS OF SLP IN 24HR 2007,FREQ OF SNCK INSTD OF MEAL 2007,HOW OFN HAVE DRINKS 2007,FRQ ATD RELIG PAST YR 2007,ID2009,WTR USED NET FOR EMAIL 2009,WTR USED NET FOR SCHOOL 2009,WTR USED NET TO SHOP 2009,WTR USED NET FOR GAMES 2009,HOW OFN WRY ABT MONEY 2009,HOW OFN WRY ABT FUTURE JOB 2009,HOW OFN FEEL DISCOURAGED 2009,LIKELIHOOD OF DIVORCE 2009,AVG HRS/WK WORKED 2009,HOW OFN MSCLBLD 2009,NMBR OF HRS OF SLP IN 24HR 2009,FREQ OF SNCK INSTD OF MEAL 2009,HOW OFN HAVE DRINKS 2009,ID2011,WTR USED NET FOR EMAIL 2011,WTR USED NET FOR SCHOOL 2011,WTR USED NET TO SHOP 2011,WTR USED NET FOR GAMES 2011,HOW OFN WRY ABT MONEY 2011,HOW OFN WRY ABT FUTURE JOB 2011,HOW OFN FEEL DISCOURAGED 2011,LIKELIHOOD OF DIVORCE 2011,AVG HRS/WK WORKED 2011,HOW OFN MSCLBLD 2011,NMBR OF HRS OF SLP IN 24HR 2011,FREQ OF SNCK INSTD OF MEAL 2011,HOW OFN HAVE DRINKS 2011,ID2013,WTR USED NET FOR EMAIL 2013,WTR USED NET FOR SCHOOL 2013,WTR USED NET TO SHOP 2013,WTR USED NET FOR GAMES 2013,HOW OFN WRY ABT MONEY 2013,HOW OFN WRY ABT FUTURE JOB 2013,HOW OFN FEEL DISCOURAGED 2013,LIKELIHOOD OF DIVORCE 2013,AVG HRS/WK WORKED 2013,HOW OFN MSCLBLD 2013,NMBR OF HRS OF SLP IN 24HR 2013,FREQ OF SNCK INSTD OF MEAL 2013,HOW OFN HAVE DRINKS 2013,ID2015,WTR USED NET FOR EMAIL 2015,WTR USED NET FOR SCHOOL 2015,WTR USED NET TO SHOP 2015,WTR USED NET FOR GAMES 2015,HOW OFN WRY ABT MONEY 2015,HOW OFN WRY ABT FUTURE JOB 2015,HOW OFN FEEL DISCOURAGED 2015,LIKELIHOOD OF DIVORCE 2015,AVG HRS/WK WORKED 2015,HOW OFN MSCLBLD 2015,NMBR OF HRS OF SLP IN 24HR 2015,FREQ OF SNCK INSTD OF MEAL 2015,HOW OFN HAVE DRINKS 2015
1600,,,,,,,,,,,,,,1899,0,0,0,0,7,5,4,2,0,0,7,6,0,2,3531,0,0,0,0,3,6,4,2,0,0,9,6,0,1253,0,0,0,0,3,3,4,2,0,0,7,2,1,6525,5,7,7,7,4,3,2,0,0,0,7,2,2,8076,,,,,,,,,,,,,
4315,,,,,,,,,,,,,,4730,5,3,3,5,7,4,4,3,0,0,6,5,1,0,6349,3,7,1,1,5,5,6,3,0,0,7,5,0,4997,6,7,2,3,4,4,4,1,0,0,7,5,2,4866,1,1,1,6,3,2,2,2,0,0,6,5,0,1539,,,,,,,,,,,,,
4315,,,,,,,,,,,,,,1402,,,,,,,,,,,,,,,6061,6,1,4,4,6,5,3,2,0,5,10,6,4,5015,,,,,,,,,,,,,,1449,3,1,2,1,5,4,4,2,0,6,8,6,1,2338,4,7,7,3,4,3,3,1,0,6,10,6,0
871,,,,,,,,,,,,,,5056,,,,,,,,,,,,,,,1597,,,,,,,,,,,,,,5234,,,,,,,,,,,,,,3849,3,4,3,4,3,2,2,1,0,0,8,4,0,2735,4,4,7,3,3,3,2,2,30,0,8,5,2
3599,,,,,,,,,,,,,,1702,,,,,,,,,,,,,,,4334,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,468,4,5,2,2,4,7,4,3,0,1,8,4,3,834,6,6,1,1,6,7,6,2,0,1,9,5,5
3680,,,,,,,,,,,,,,823,,,,,,,,,,,,,,,4327,,,,,,,,,,,,,,2723,,,,,,,,,,,,,,1668,,,,,,,,,,,,,,2850,6,4,2,7,2,2,1,1,48,1,8,1,1
3680,,,,,,,,,,,,,,823,,,,,,,,,,,,,,,4327,,,,,,,,,,,,,,2723,,,,,,,,,,,,,,1668,,,,,,,,,,,,,,2850,6,6,3,1,4,3,2,4,0,2,8,5,3
1459,,,,,,,,,,,,,,6934,,,,,,,,,,,,,,,5262,,,,,,,,,,,,,,3104,1,1,7,1,5,6,2,2,32,2,8,4,3,1520,4,7,7,7,7,5,5,2,0,1,6,4,4,1082,5,7,2,7,6,2,1,1,0,1,5,6,4
6817,,,,,,,,,,,,,,2109,,,,,,,,,,,,,,,3755,,,,,,,,,,,,,,5208,,,,,,,,,,,,,,2027,,,,,,,,,,,,,,6390,2,1,4,1,5,5,6,0,0,0,6,6,4
1585,,,,,,,,,,,,,,4718,,,,,,,,,,,,,,,7773,,,,,,,,,,,,,,7754,,,,,,,,,,,,,,8745,3,1,2,4,5,4,2,2,0,0,8,4,0,8623,5,1,2,4,3,2,2,3,20,0,6,5,4
1796,,,,,,,,,,,,,,1318,,,,,,,,,,,,,,,3245,,,,,,,,,,,,,,7589,4,1,3,1,4,2,2,2,0,0,6,6,3,5984,1,1,1,3,7,7,7,2,0,0,6,6,4,4612,2,7,1,3,3,2,2,2,55,0,6,6,3
7437,6,3,2,2,3,3,1,1,0,5,8,6,1,3559,5,7,7,7,5,2,1,1,0,3,6,2,2,3,1060,,,,,,,,,,,,,,3343,5,1,1,1,4,3,3,1,0,4,6,5,1,1935,5,4,1,3,7,7,5,1,0,3,6,4,1,7764,,,,,,,,,,,,,
7437,,,,,,,,,,,,,,3559,,,,,,,,,,,,,,,1060,4,2,1,2,1,4,1,1,0,3,7,2,0,3343,5,4,1,3,2,3,2,2,0,3,7,4,0,1935,4,3,1,2,3,2,2,2,0,4,7,4,0,7764,3,2,1,1,3,3,2,2,38,5,10,2,0
3402,,,,,,,,,,,,,,6309,,,,,,,,,,,,,,,6483,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,4812,,,,,,,,,,,,,,7557,6,3,3,6,7,3,3,3,0,6,8,6,0
4745,3,4,1,5,2,1,1,1,0,5,10,4,2,3709,4,4,1,1,4,1,1,1,40,3,9,5,3,2,2621,5,4,1,1,4,3,1,2,40,3,8,2,3,7258,6,4,1,1,3,2,2,3,0,0,8,4,3,6402,6,5,2,1,3,2,1,2,0,0,9,3,1,6639,,,,,,,,,,,,,
1407,,,,,,,,,,,,,,7868,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1945,5,4,7,3,4,5,3,1,0,0,4,6,5,7928,5,3,1,5,4,5,4,3,0,0,8,6,6,3345,3,1,1,1,4,6,5,1,0,0,5,6,3
4640,5,3,1,2,2,2,3,1,0,1,6,5,1,4810,5,3,1,2,3,2,1,1,25,3,8,5,4,4,3037,3,4,2,3,2,4,2,2,0,4,8,5,4,1225,6,2,2,3,2,3,2,2,35,6,7,5,3,6021,,,,,,,,,,,,,,6076,,,,,,,,,,,,,
4234,,,,,,,,,,,,,,4279,,,,,,,,,,,,,,,3119,,,,,,,,,,,,,,1857,1,1,1,6,1,3,1,0,0,2,5,5,1,5070,1,1,1,2,4,2,4,1,0,4,7,5,3,3787,1,1,1,1,4,4,1,2,0,5,5,5,2
1109,,,,,,,,,,,,,,1403,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,4482,,,,,,,,,,,,,,1172,,,,,,,,,,,,,,8481,6,3,1,6,7,7,7,2,0,5,4,4,0
4986,,,,,,,,,,,,,,7223,6,3,2,4,5,4,6,3,0,0,6,4,1,4,8273,,,,,,,,,,,,,,8561,6,3,1,4,2,5,3,2,0,0,7,2,1,733,6,2,2,6,5,5,2,2,0,0,7,4,0,6255,,,,,,,,,,,,,
2668,,,,,,,,,,,,,,3804,,,,,,,,,,,,,,,1041,6,4,1,1,3,2,2,1,20,5,8,5,0,4131,,,,,,,,,,,,,,1023,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2668,,,,,,,,,,,,,,3804,,,,,,,,,,,,,,,1041,,,,,,,,,,,,,,4131,5,6,1,1,6,5,6,2,0,1,7,4,0,1023,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2434,,,,,,,,,,,,,,7193,2,1,1,3,7,4,5,1,0,0,5,6,1,2,3213,4,5,1,3,6,4,4,1,0,0,4,5,1,5776,5,3,3,2,5,4,2,1,0,0,4,6,1,2697,,,,,,,,,,,,,,8153,,,,,,,,,,,,,
2434,4,3,1,3,6,6,6,4,0,3,5,5,1,5103,2,1,2,3,7,7,2,1,0,0,6,4,1,3,6971,4,3,1,2,6,6,5,1,0,0,9,4,0,2943,4,7,2,4,6,4,4,1,0,0,5,5,0,5138,3,1,2,5,4,4,2,1,0,0,6,4,0,5138,,,,,,,,,,,,,
3589,,,,,,,,,,,,,,6713,,,,,,,,,,,,,,,2847,4,1,1,1,2,2,3,1,0,5,9,4,0,6953,,,,,,,,,,,,,,4106,4,1,1,1,2,1,1,1,0,0,7,4,2,0,,,,,,,,,,,,,
3589,,,,,,,,,,,,,,6713,,,,,,,,,,,,,,,2847,,,,,,,,,,,,,,6567,,,,,,,,,,,,,,6056,,,,,,,,,,,,,,7489,4,4,2,1,4,2,1,1,35,4,9,6,0
2917,0,0,0,0,6,7,3,3,0,4,8,4,0,273,4,4,1,1,4,4,7,1,45,1,7,5,5,1,6268,0,0,0,0,4,4,6,0,0,0,8,4,4,3988,3,1,1,1,1,3,3,0,0,0,6,4,0,656,,,,,,,,,,,,,,3660,,,,,,,,,,,,,
7024,,,,,,,,,,,,,,5004,6,4,1,1,2,2,2,2,0,6,6,5,1,2,4085,4,4,1,7,4,1,2,2,0,0,6,5,1,5264,4,1,1,1,3,1,2,2,0,0,5,4,1,3448,,,,,,,,,,,,,,1981,,,,,,,,,,,,,
5002,6,4,3,6,3,5,4,1,0,1,7,6,0,3337,6,7,6,2,3,1,1,1,0,3,7,6,0,3,3628,6,1,3,2,1,1,2,2,20,6,8,6,0,7451,6,1,4,3,1,2,2,1,30,5,8,5,1,3996,,,,,,,,,,,,,,3960,,,,,,,,,,,,,
5369,5,4,2,2,2,2,4,2,0,2,4,5,2,5528,5,5,1,3,5,6,6,2,0,6,6,5,3,3,851,6,5,3,4,6,7,7,2,20,3,7,5,4,4117,6,6,1,1,4,2,2,2,35,1,7,6,2,4095,6,6,3,1,7,2,3,2,0,3,7,5,3,5786,,,,,,,,,,,,,
4143,,,,,,,,,,,,,,4690,6,6,2,7,2,2,4,2,7,5,10,4,3,5,513,6,4,2,7,2,6,5,1,0,1,8,5,3,6027,,,,,,,,,,,,,,5975,,,,,,,,,,,,,,0,,,,,,,,,,,,,
5349,,,,,,,,,,,,,,3254,,,,,,,,,,,,,,,5086,6,4,1,1,1,5,3,2,0,6,4,5,5,4927,6,5,1,1,1,4,4,2,0,6,7,5,5,3680,6,3,2,1,2,7,5,3,0,1,8,5,3,0,,,,,,,,,,,,,
5349,,,,,,,,,,,,,,3254,,,,,,,,,,,,,,,5086,,,,,,,,,,,,,,4927,6,2,1,3,1,2,5,2,0,4,8,5,0,3680,6,5,1,5,1,1,1,2,0,5,8,4,2,0,,,,,,,,,,,,,
5369,,,,,,,,,,,,,,5528,,,,,,,,,,,,,,,851,,,,,,,,,,,,,,4117,,,,,,,,,,,,,,4095,6,4,1,5,2,2,3,2,0,6,5,2,0,4927,6,2,1,5,3,3,2,2,0,6,5,4,0
2321,,,,,,,,,,,,,,3633,,,,,,,,,,,,,,,5593,6,4,2,7,2,2,2,2,0,6,10,4,3,8643,,,,,,,,,,,,,,6264,,,,,,,,,,,,,,8551,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,3606,,,,,,,,,,,,,,,6201,,,,,,,,,,,,,,1336,6,3,2,2,3,7,4,2,0,3,6,3,0,5404,2,2,1,1,5,7,4,3,15,6,6,4,3,3408,4,5,2,4,1,4,4,2,0,0,5,4,3
3028,,,,,,,,,,,,,,3606,,,,,,,,,,,,,,,6201,,,,,,,,,,,,,,1336,,,,,,,,,,,,,,5404,4,3,2,7,7,7,7,2,0,6,8,5,1,2621,3,2,2,1,6,7,7,2,0,6,8,5,3
3644,1,7,7,7,6,6,4,2,0,0,8,6,0,2155,5,7,7,2,7,4,1,3,0,0,6,5,4,0,6883,6,1,1,1,5,6,3,2,0,0,7,5,1,5723,5,1,1,1,5,4,4,4,0,0,8,3,2,8079,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2877,,,,,,,,,,,,,,1864,4,4,1,1,2,5,1,3,30,5,6,2,2,0,1201,2,3,1,1,3,6,6,3,0,1,6,4,4,6014,6,7,1,1,3,2,2,2,0,5,5,5,3,8405,6,7,2,6,2,1,2,3,0,0,6,6,0,6492,5,7,2,5,4,2,2,3,50,0,7,2,1
4067,,,,,,,,,,,,,,2570,,,,,,,,,,,,,,,6071,,,,,,,,,,,,,,4389,5,3,7,7,6,3,4,3,0,4,8,5,0,7341,,,,,,,,,,,,,,2077,4,2,1,1,3,1,1,1,20,3,6,2,1
4057,,,,,,,,,,,,,,7443,1,1,1,1,3,4,3,8,0,3,8,6,0,4,2381,,,,,,,,,,,,,,8116,,,,,,,,,,,,,,7785,5,3,1,1,3,7,4,0,0,6,7,6,1,7405,1,1,1,5,3,3,1,1,0,6,8,1,0
4057,,,,,,,,,,,,,,7443,,,,,,,,,,,,,,,2381,,,,,,,,,,,,,,8116,,,,,,,,,,,,,,7785,5,2,3,2,1,1,4,1,0,6,7,5,2,7405,1,3,3,6,3,4,4,1,30,6,10,4,2
5198,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,7047,,,,,,,,,,,,,,7793,,,,,,,,,,,,,,1961,,,,,,,,,,,,,,6772,6,4,1,5,2,4,2,1,0,4,8,4,0
2382,,,,,,,,,,,,,,874,,,,,,,,,,,,,,,8077,,,,,,,,,,,,,,3188,,,,,,,,,,,,,,2481,,,,,,,,,,,,,,6012,6,4,2,2,2,2,1,1,15,3,8,6,0
4526,1,2,1,1,4,1,2,2,40,4,6,4,0,3772,3,1,1,1,4,5,4,2,36,4,5,5,1,0,1868,3,4,1,1,7,4,4,2,0,6,5,6,1,3353,5,1,1,1,7,5,3,2,0,0,5,5,0,5121,6,1,1,3,7,3,3,2,0,0,4,5,1,4383,,,,,,,,,,,,,
2335,,,,,,,,,,,,,,6409,,,,,,,,,,,,,,,6136,,,,,,,,,,,,,,8076,5,6,7,1,7,5,4,1,0,0,5,6,3,8734,5,7,7,7,5,2,1,1,0,0,6,5,3,6471,5,3,2,7,5,2,2,1,40,0,6,5,6
7619,,,,,,,,,,,,,,4217,,,,,,,,,,,,,,,3954,,,,,,,,,,,,,,1442,,,,,,,,,,,,,,2705,,,,,,,,,,,,,,5394,3,5,2,1,7,7,5,2,0,6,7,4,0
4302,,,,,,,,,,,,,,1982,5,2,1,3,2,5,3,1,35,2,8,4,0,1,5004,,,,,,,,,,,,,,7901,,,,,,,,,,,,,,7981,,,,,,,,,,,,,,8805,,,,,,,,,,,,,
4302,,,,,,,,,,,,,,1982,,,,,,,,,,,,,,,5004,,,,,,,,,,,,,,7901,,,,,,,,,,,,,,7981,,,,,,,,,,,,,,8220,6,6,3,4,7,7,7,1,0,4,10,6,0
4762,6,2,1,1,2,4,3,1,0,2,9,2,0,1682,5,1,2,1,5,5,4,1,0,0,8,5,0,2,2165,6,1,1,1,6,5,3,1,0,0,9,5,0,4459,5,2,1,1,2,3,2,1,0,0,7,4,0,3503,5,1,1,1,3,4,2,1,0,0,8,4,0,8654,,,,,,,,,,,,,
4762,,,,,,,,,,,,,,827,,,,,,,,,,,,,,,6876,5,3,7,7,2,2,1,2,0,1,8,5,0,4879,6,4,3,1,2,1,1,1,0,1,8,2,0,4075,6,3,1,1,2,1,1,1,0,4,8,2,3,1762,6,1,2,1,1,1,1,1,50,2,8,2,3
5294,,,,,,,,,,,,,,5511,6,6,2,6,6,4,2,2,0,1,8,5,4,2,2611,,,,,,,,,,,,,,8792,6,1,3,1,5,2,2,2,0,0,7,4,4,8366,6,6,2,2,5,1,5,2,0,0,8,4,5,0,,,,,,,,,,,,,
6432,5,5,7,7,7,4,5,1,998,5,7,6,3,5999,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
7735,,,,,,,,,,,,,,4635,,,,,,,,,,,,,,,6825,6,7,1,6,5,5,4,2,0,0,8,5,0,2240,2,1,1,1,4,3,3,3,0,0,6,5,4,0,,,,,,,,,,,,,,8735,5,1,3,6,3,5,3,2,0,0,5,5,4
7342,,,,,,,,,,,,,,5973,,,,,,,,,,,,,,,4807,4,3,2,1,4,3,3,3,0,1,10,6,4,8652,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8662,6,7,3,5,5,5,4,3,25,0,8,6,4
7342,,,,,,,,,,,,,,5973,,,,,,,,,,,,,,,4807,,,,,,,,,,,,,,8652,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8661,5,4,1,1,2,5,1,2,23,0,8,3,1
0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,4603,,,,,,,,,,,,,,4121,3,7,1,1,1,1,1,3,0,0,6,4,5,246,6,1,1,5,3,1,1,1,60,0,6,1,6
5699,,,,,,,,,,,,,,7162,,,,,,,,,,,,,,,7568,6,2,1,1,4,4,3,2,25,5,8,5,0,0,,,,,,,,,,,,,,8441,6,2,7,7,3,1,1,1,0,0,7,5,3,8630,4,7,3,1,3,2,2,1,8,0,7,5,2
7284,,,,,,,,,,,,,,2647,2,3,7,7,5,5,2,2,0,0,8,4,0,1,8269,,,,,,,,,,,,,,6048,,,,,,,,,,,,,,8178,1,2,7,4,4,5,3,1,0,0,8,4,4,7083,4,1,2,4,3,4,2,1,0,0,8,5,0
7284,,,,,,,,,,,,,,1241,,,,,,,,,,,,,,,6885,,,,,,,,,,,,,,1957,5,1,1,5,6,6,3,2,28,5,9,6,0,7998,5,7,2,6,2,5,3,0,0,6,8,5,0,7067,6,1,2,6,5,5,4,2,40,0,10,6,1
2779,6,4,1,1,6,6,3,1,0,2,7,5,1,3584,,,,,,,,,,,,,,,1598,,,,,,,,,,,,,,1064,,,,,,,,,,,,,,2780,,,,,,,,,,,,,,0,,,,,,,,,,,,,
5833,,,,,,,,,,,,,,6291,,,,,,,,,,,,,,,5011,,,,,,,,,,,,,,2982,6,4,3,2,3,2,3,2,12,1,9,4,0,4521,4,3,3,3,2,3,2,2,0,3,8,4,1,4372,4,2,2,1,2,1,2,2,0,1,8,4,4
5833,,,,,,,,,,,,,,6291,,,,,,,,,,,,,,,5011,,,,,,,,,,,,,,2982,5,4,2,1,3,3,2,2,0,2,9,3,0,4521,5,5,2,1,4,4,2,2,0,2,7,3,0,4372,5,4,4,1,3,5,4,1,0,1,7,4,3
7819,,,,,,,,,,,,,,6267,,,,,,,,,,,,,,,1850,,,,,,,,,,,,,,1776,,,,,,,,,,,,,,4226,5,2,1,1,6,7,6,2,0,4,7,5,1,2275,6,1,1,1,6,7,5,2,40,5,8,6,3
3753,,,,,,,,,,,,,,5839,5,4,1,1,2,5,3,1,0,1,7,2,0,6,7567,5,4,1,1,2,1,1,1,0,2,6,4,0,3802,6,5,1,1,2,2,2,2,0,4,8,3,0,7884,6,3,1,1,2,2,3,1,0,0,8,5,2,6658,,,,,,,,,,,,,
3753,,,,,,,,,,,,,,5839,,,,,,,,,,,,,,,7567,6,3,7,7,3,5,3,1,0,2,7,3,0,3802,6,3,7,7,1,5,1,1,0,6,7,5,0,7821,6,4,1,1,6,4,3,1,0,0,7,2,0,1452,6,5,2,1,4,2,3,1,40,0,8,5,0
3623,,,,,,,,,,,,,,4384,,,,,,,,,,,,,,,5744,,,,,,,,,,,,,,5636,,,,,,,,,,,,,,5484,6,5,1,1,1,3,3,1,0,5,7,5,2,4539,6,3,1,1,3,2,2,1,0,6,6,5,3
6435,,,,,,,,,,,,,,3028,,,,,,,,,,,,,,,8090,,,,,,,,,,,,,,7526,,,,,,,,,,,,,,6514,6,6,4,2,6,3,3,1,23,2,8,5,0,6516,6,6,4,1,3,4,3,1,0,1,8,4,3
2259,,,,,,,,,,,,,,884,,,,,,,,,,,,,,,7140,,,,,,,,,,,,,,7448,,,,,,,,,,,,,,6223,3,5,1,1,3,2,3,1,38,3,10,5,0,7671,6,5,1,1,7,6,4,1,40,0,8,5,1
2259,,,,,,,,,,,,,,884,,,,,,,,,,,,,,,7140,,,,,,,,,,,,,,7448,,,,,,,,,,,,,,6223,,,,,,,,,,,,,,6589,6,5,1,1,3,4,3,2,0,1,7,4,0
4137,,,,,,,,,,,,,,5328,,,,,,,,,,,,,,,1886,,,,,,,,,,,,,,1548,,,,,,,,,,,,,,4148,,,,,,,,,,,,,,3731,3,2,2,1,1,1,1,1,30,2,7,5,4
3007,,,,,,,,,,,,,,1654,,,,,,,,,,,,,,,7544,,,,,,,,,,,,,,6803,,,,,,,,,,,,,,4723,,,,,,,,,,,,,,1879,6,4,2,3,2,4,5,3,0,1,6,6,0
502,4,4,1,1,2,2,3,2,30,2,6,4,2,155,5,3,7,7,3,3,2,2,45,2,8,5,4,3,4775,4,4,3,4,5,4,4,1,0,0,9,5,4,7150,1,1,1,1,3,2,2,1,0,0,5,4,0,1253,4,1,1,1,1,2,2,1,0,0,5,4,0,2492,,,,,,,,,,,,,
3193,,,,,,,,,,,,,,4098,,,,,,,,,,,,,,,4517,3,4,7,4,2,3,5,1,0,2,9,2,0,1498,3,3,1,1,4,4,4,2,0,4,8,2,0,4016,6,4,1,1,2,3,4,2,0,5,9,1,0,4482,5,7,1,2,2,2,4,1,40,0,9,4,1
3193,,,,,,,,,,,,,,4098,,,,,,,,,,,,,,,4517,,,,,,,,,,,,,,1498,5,4,1,1,1,5,3,2,0,1,9,1,0,4016,6,5,2,1,2,4,5,3,0,1,8,2,0,1761,6,4,1,1,4,7,7,4,15,2,9,2,2
1177,5,2,2,3,3,3,2,2,0,1,7,2,4,7180,5,4,1,3,4,3,2,2,35,2,7,5,4,2,8517,4,4,1,4,4,4,1,3,0,0,9,2,4,8071,3,3,1,3,4,6,4,2,0,0,9,4,4,3061,,,,,,,,,,,,,,6149,,,,,,,,,,,,,
1230,5,4,1,1,5,5,3,3,0,2,8,2,5,3835,5,7,3,1,5,3,2,1,0,0,7,5,5,4,5654,6,1,2,1,3,2,1,3,0,0,8,4,5,7213,6,7,3,7,2,1,1,1,0,0,8,2,5,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1230,6,4,2,1,4,3,2,2,0,2,6,5,4,2495,5,3,2,7,4,3,1,2,20,3,8,2,2,2,7840,5,4,2,1,5,4,1,2,40,2,7,4,4,6883,6,1,2,1,1,2,1,2,0,0,7,2,4,8851,,,,,,,,,,,,,,8590,,,,,,,,,,,,,
1177,6,5,1,3,4,2,2,2,0,1,8,4,2,7180,4,4,1,2,2,2,2,2,30,1,8,5,3,2,7472,5,1,1,2,4,4,3,2,0,0,9,4,2,5294,4,1,1,3,4,6,4,2,0,0,8,4,5,6093,5,1,1,2,5,4,3,2,0,0,7,4,3,2079,,,,,,,,,,,,,
6606,3,2,1,7,2,2,1,1,0,0,6,2,1,3757,,,,,,,,,,,,,,,8044,6,4,4,1,2,2,1,1,0,0,7,6,4,4052,6,5,3,1,2,1,1,1,0,0,8,6,4,1081,,,,,,,,,,,,,,1863,,,,,,,,,,,,,
3120,,,,,,,,,,,,,,5587,,,,,,,,,,,,,,,7420,,,,,,,,,,,,,,4941,,,,,,,,,,,,,,3322,6,4,1,2,7,7,7,1,0,2,8,5,0,5304,5,2,1,1,2,4,3,2,0,4,8,6,3
3120,,,,,,,,,,,,,,5587,,,,,,,,,,,,,,,7420,6,6,2,3,7,6,5,1,0,1,12,4,4,5527,5,1,3,4,6,4,3,1,0,0,8,3,3,1397,5,5,1,1,4,2,4,1,0,0,8,2,5,2725,6,1,2,1,5,5,5,1,40,0,8,4,0
1096,,,,,,,,,,,,,,4790,,,,,,,,,,,,,,,4184,,,,,,,,,,,,,,4491,,,,,,,,,,,,,,3751,4,3,3,1,4,4,5,1,0,1,8,6,0,2640,6,4,4,1,4,5,4,2,0,6,8,6,3
5387,,,,,,,,,,,,,,6216,,,,,,,,,,,,,,,5278,,,,,,,,,,,,,,1181,,,,,,,,,,,,,,1662,5,5,1,5,4,4,3,1,0,1,8,2,3,3141,6,5,2,2,7,7,3,2,0,3,5,4,4
5629,,,,,,,,,,,,,,6491,,,,,,,,,,,,,,,6145,,,,,,,,,,,,,,1481,,,,,,,,,,,,,,2808,,,,,,,,,,,,,,8553,6,3,2,2,3,2,2,1,0,1,7,2,4
5629,,,,,,,,,,,,,,6491,,,,,,,,,,,,,,,6145,,,,,,,,,,,,,,1481,,,,,,,,,,,,,,2808,,,,,,,,,,,,,,8553,5,4,2,1,5,4,3,1,15,1,8,3,4
2244,1,3,1,1,5,2,1,1,30,1,7,5,4,3390,,,,,,,,,,,,,,,6927,1,1,2,1,6,2,1,3,0,0,7,2,4,861,2,7,3,3,2,1,1,1,0,0,6,3,2,3961,5,1,2,2,5,1,1,1,0,0,6,5,0,452,,,,,,,,,,,,,
2244,,,,,,,,,,,,,,3390,,,,,,,,,,,,,,,6927,7,7,2,7,4,4,4,2,0,6,6,5,0,1635,4,1,1,1,6,6,5,3,0,0,8,6,0,5093,1,1,1,1,6,6,6,3,0,0,8,5,0,2084,3,7,7,7,7,7,5,2,0,0,6,6,0
4290,5,3,1,1,3,2,2,2,12,4,7,3,2,530,4,3,1,7,5,4,2,2,20,6,8,3,3,4,1958,5,3,1,1,2,2,2,2,0,6,8,2,4,1112,5,1,1,1,4,3,3,2,8,2,7,3,2,3127,,,,,,,,,,,,,,664,,,,,,,,,,,,,
1670,1,2,1,1,1,3,2,1,0,4,8,2,0,2784,3,3,1,1,1,3,2,1,60,5,8,3,2,6,2717,5,4,1,1,2,2,2,2,50,6,8,5,2,2815,3,1,1,4,5,3,4,1,0,0,6,5,2,1000,,,,,,,,,,,,,,5908,,,,,,,,,,,,,
1670,,,,,,,,,,,,,,2784,,,,,,,,,,,,,,,2717,4,1,1,2,3,2,3,2,0,4,7,3,2,1478,1,1,1,1,1,2,3,1,0,1,8,5,3,1245,1,1,1,1,1,1,1,1,0,1,8,4,4,1273,5,1,1,1,1,1,1,1,0,2,8,3,4
4246,,,,,,,,,,,,,,5453,,,,,,,,,,,,,,,5719,4,1,1,1,1,1,2,1,48,5,8,5,0,2229,5,1,1,1,4,2,2,1,0,5,7,5,0,2540,4,1,1,1,4,3,2,1,48,3,7,2,0,2098,5,1,1,3,2,2,1,1,44,0,7,2,4
4246,,,,,,,,,,,,,,5453,,,,,,,,,,,,,,,5719,,,,,,,,,,,,,,2229,,,,,,,,,,,,,,2540,6,3,2,5,2,1,2,1,17,1,7,4,0,967,6,1,2,5,2,2,2,1,0,1,6,4,0
